score, v[0], v[1], v[2], v[3]
46, 1, 6, 12, 27
46, 1, 6, 13, 26
46, 1, 6, 14, 25
46, 1, 6, 15, 24
46, 1, 6, 16, 23
46, 1, 6, 17, 22
46, 1, 6, 18, 21
46, 1, 6, 19, 20
46, 1, 7, 8, 30
46, 1, 7, 9, 29
46, 1, 7, 10, 28
46, 1, 7, 11, 27
46, 1, 7, 12, 26
46, 1, 7, 13, 25
46, 1, 7, 14, 24
46, 1, 7, 15, 23
46, 1, 7, 16, 22
46, 1, 7, 17, 21
46, 1, 7, 18, 20
46, 1, 8, 9, 28
46, 1, 8, 10, 27
46, 1, 8, 11, 26
46, 1, 8, 12, 25
46, 1, 8, 13, 24
46, 1, 8, 14, 23
46, 1, 8, 15, 22
46, 1, 8, 16, 21
46, 1, 8, 17, 20
46, 1, 8, 18, 19
46, 1, 9, 10, 26
46, 1, 9, 11, 25
46, 1, 9, 12, 24
46, 1, 9, 13, 23
46, 1, 9, 14, 22
46, 1, 9, 15, 21
46, 1, 9, 16, 20
46, 1, 9, 17, 19
46, 1, 10, 11, 24
46, 1, 10, 12, 23
46, 1, 10, 13, 22
46, 1, 10, 14, 21
46, 1, 10, 15, 20
46, 1, 10, 16, 19
46, 1, 10, 17, 18
46, 1, 11, 12, 22
46, 1, 11, 13, 21
46, 1, 11, 14, 20
46, 1, 11, 15, 19
46, 1, 11, 16, 18
46, 1, 12, 13, 20
46, 1, 12, 14, 19
46, 1, 12, 15, 18
46, 1, 12, 16, 17
46, 1, 13, 14, 18
46, 1, 13, 15, 17
46, 1, 14, 15, 16
46, 2, 3, 4, 37
46, 2, 3, 5, 36
46, 2, 3, 6, 35
46, 2, 3, 7, 34
46, 2, 3, 8, 33
46, 2, 3, 9, 32
46, 2, 3, 10, 31
46, 2, 3, 11, 30
46, 2, 3, 12, 29
46, 2, 3, 13, 28
46, 2, 3, 14, 27
46, 2, 3, 15, 26
46, 2, 3, 16, 25
46, 2, 3, 17, 24
46, 2, 3, 18, 23
46, 2, 3, 19, 22
46, 2, 3, 20, 21
46, 2, 4, 5, 35
46, 2, 4, 6, 34
46, 2, 4, 7, 33
46, 2, 4, 8, 32
46, 2, 4, 9, 31
46, 2, 4, 10, 30
46, 2, 4, 11, 29
46, 2, 4, 12, 28
46, 2, 4, 13, 27
46, 2, 4, 14, 26
46, 2, 4, 15, 25
46, 2, 4, 16, 24
46, 2, 4, 17, 23
46, 2, 4, 18, 22
46, 2, 4, 19, 21
46, 2, 5, 6, 33
46, 2, 5, 7, 32
46, 2, 5, 8, 31
46, 2, 5, 9, 30
46, 2, 5, 10, 29
46, 2, 5, 11, 28
46, 2, 5, 12, 27
46, 2, 5, 13, 26
46, 2, 5, 14, 25
46, 2, 5, 15, 24
46, 2, 5, 16, 23
46, 2, 5, 17, 22
46, 2, 5, 18, 21
46, 2, 5, 19, 20
46, 2, 6, 7, 31
46, 2, 6, 8, 30
46, 2, 6, 9, 29
46, 2, 6, 10, 28
46, 2, 6, 11, 27
46, 2, 6, 12, 26
46, 2, 6, 13, 25
46, 2, 6, 14, 24
46, 2, 6, 15, 23
46, 2, 6, 16, 22
46, 2, 6, 17, 21
46, 2, 6, 18, 20
46, 2, 7, 8, 29
46, 2, 7, 9, 28
46, 2, 7, 10, 27
46, 2, 7, 11, 26
46, 2, 7, 12, 25
46, 2, 7, 13, 24
46, 2, 7, 14, 23
46, 2, 7, 15, 22
46, 2, 7, 16, 21
46, 2, 7, 17, 20
46, 2, 7, 18, 19
46, 2, 8, 9, 27
46, 2, 8, 10, 26
46, 2, 8, 11, 25
46, 2, 8, 12, 24
46, 2, 8, 13, 23
46, 2, 8, 14, 22
46, 2, 8, 15, 21
46, 2, 8, 16, 20
46, 2, 8, 17, 19
46, 2, 9, 10, 25
46, 2, 9, 11, 24
46, 2, 9, 12, 23
46, 2, 9, 13, 22
46, 2, 9, 14, 21
46, 2, 9, 15, 20
46, 2, 9, 16, 19
46, 2, 9, 17, 18
46, 2, 10, 11, 23
46, 2, 10, 12, 22
46, 2, 10, 13, 21
46, 2, 10, 14, 20
46, 2, 10, 15, 19
46, 2, 10, 16, 18
46, 2, 11, 12, 21
46, 2, 11, 13, 20
46, 2, 11, 14, 19
46, 2, 11, 15, 18
46, 2, 11, 16, 17
46, 2, 12, 13, 19
46, 2, 12, 14, 18
46, 2, 12, 15, 17
46, 2, 13, 14, 17
46, 2, 13, 15, 16
46, 3, 4, 5, 34
46, 3, 4, 6, 33
46, 3, 4, 7, 32
46, 3, 4, 8, 31
46, 3, 4, 9, 30
46, 3, 4, 10, 29
46, 3, 4, 11, 28
46, 3, 4, 12, 27
46, 3, 4, 13, 26
46, 3, 4, 14, 25
46, 3, 4, 15, 24
46, 3, 4, 16, 23
46, 3, 4, 17, 22
46, 3, 4, 18, 21
46, 3, 4, 19, 20
46, 3, 5, 6, 32
46, 3, 5, 7, 31
46, 3, 5, 8, 30
46, 3, 5, 9, 29
46, 3, 5, 10, 28
46, 3, 5, 11, 27
46, 3, 5, 12, 26
46, 3, 5, 13, 25
46, 3, 5, 14, 24
46, 3, 5, 15, 23
46, 3, 5, 16, 22
46, 3, 5, 17, 21
46, 3, 5, 18, 20
46, 3, 6, 7, 30
46, 3, 6, 8, 29
46, 3, 6, 9, 28
46, 3, 6, 10, 27
46, 3, 6, 11, 26
46, 3, 6, 12, 25
46, 3, 6, 13, 24
46, 3, 6, 14, 23
46, 3, 6, 15, 22
46, 3, 6, 16, 21
46, 3, 6, 17, 20
46, 3, 6, 18, 19
46, 3, 7, 8, 28
46, 3, 7, 9, 27
46, 3, 7, 10, 26
46, 3, 7, 11, 25
46, 3, 7, 12, 24
46, 3, 7, 13, 23
46, 3, 7, 14, 22
46, 3, 7, 15, 21
46, 3, 7, 16, 20
46, 3, 7, 17, 19
46, 3, 8, 9, 26
46, 3, 8, 10, 25
46, 3, 8, 11, 24
46, 3, 8, 12, 23
46, 3, 8, 13, 22
46, 3, 8, 14, 21
46, 3, 8, 15, 20
46, 3, 8, 16, 19
46, 3, 8, 17, 18
46, 3, 9, 10, 24
46, 3, 9, 11, 23
46, 3, 9, 12, 22
46, 3, 9, 13, 21
46, 3, 9, 14, 20
46, 3, 9, 15, 19
46, 3, 9, 16, 18
46, 3, 10, 11, 22
46, 3, 10, 12, 21
46, 3, 10, 13, 20
46, 3, 10, 14, 19
46, 3, 10, 15, 18
46, 3, 10, 16, 17
46, 3, 11, 12, 20
46, 3, 11, 13, 19
46, 3, 11, 14, 18
46, 3, 11, 15, 17
46, 3, 12, 13, 18
46, 3, 12, 14, 17
46, 3, 12, 15, 16
46, 3, 13, 14, 16
46, 4, 5, 6, 31
46, 4, 5, 7, 30
46, 4, 5, 8, 29
46, 4, 5, 9, 28
46, 4, 5, 10, 27
46, 4, 5, 11, 26
46, 4, 5, 12, 25
46, 4, 5, 13, 24
46, 4, 5, 14, 23
46, 4, 5, 15, 22
46, 4, 5, 16, 21
46, 4, 5, 17, 20
46, 4, 5, 18, 19
46, 4, 6, 7, 29
46, 4, 6, 8, 28
46, 4, 6, 9, 27
46, 4, 6, 10, 26
46, 4, 6, 11, 25
46, 4, 6, 12, 24
46, 4, 6, 13, 23
46, 4, 6, 14, 22
46, 4, 6, 15, 21
46, 4, 6, 16, 20
46, 4, 6, 17, 19
46, 4, 7, 8, 27
46, 4, 7, 9, 26
46, 4, 7, 10, 25
46, 4, 7, 11, 24
46, 4, 7, 12, 23
46, 4, 7, 13, 22
46, 4, 7, 14, 21
46, 4, 7, 15, 20
46, 4, 7, 16, 19
46, 4, 7, 17, 18
46, 4, 8, 9, 25
46, 4, 8, 10, 24
46, 4, 8, 11, 23
46, 4, 8, 12, 22
46, 4, 8, 13, 21
46, 4, 8, 14, 20
46, 4, 8, 15, 19
46, 4, 8, 16, 18
46, 4, 9, 10, 23
46, 4, 9, 11, 22
46, 4, 9, 12, 21
46, 4, 9, 13, 20
46, 4, 9, 14, 19
46, 4, 9, 15, 18
46, 4, 9, 16, 17
46, 4, 10, 11, 21
46, 4, 10, 12, 20
46, 4, 10, 13, 19
46, 4, 10, 14, 18
46, 4, 10, 15, 17
46, 4, 11, 12, 19
46, 4, 11, 13, 18
46, 4, 11, 14, 17
46, 4, 11, 15, 16
46, 4, 12, 13, 17
46, 4, 12, 14, 16
46, 4, 13, 14, 15
46, 5, 6, 7, 28
46, 5, 6, 8, 27
46, 5, 6, 9, 26
46, 5, 6, 10, 25
46, 5, 6, 11, 24
46, 5, 6, 12, 23
46, 5, 6, 13, 22
46, 5, 6, 14, 21
46, 5, 6, 15, 20
46, 5, 6, 16, 19
46, 5, 6, 17, 18
46, 5, 7, 8, 26
46, 5, 7, 9, 25
46, 5, 7, 10, 24
46, 5, 7, 11, 23
46, 5, 7, 12, 22
46, 5, 7, 13, 21
46, 5, 7, 14, 20
46, 5, 7, 15, 19
46, 5, 7, 16, 18
46, 5, 8, 9, 24
46, 5, 8, 10, 23
46, 5, 8, 11, 22
46, 5, 8, 12, 21
46, 5, 8, 13, 20
46, 5, 8, 14, 19
46, 5, 8, 15, 18
46, 5, 8, 16, 17
46, 5, 9, 10, 22
46, 5, 9, 11, 21
46, 5, 9, 12, 20
46, 5, 9, 13, 19
46, 5, 9, 14, 18
46, 5, 9, 15, 17
46, 5, 10, 11, 20
46, 5, 10, 12, 19
46, 5, 10, 13, 18
46, 5, 10, 14, 17
46, 5, 10, 15, 16
46, 5, 11, 12, 18
46, 5, 11, 13, 17
46, 5, 11, 14, 16
46, 5, 12, 13, 16
46, 5, 12, 14, 15
46, 6, 7, 8, 25
46, 6, 7, 9, 24
46, 6, 7, 10, 23
46, 6, 7, 11, 22
46, 6, 7, 12, 21
46, 6, 7, 13, 20
46, 6, 7, 14, 19
46, 6, 7, 15, 18
46, 6, 7, 16, 17
46, 6, 8, 9, 23
46, 6, 8, 10, 22
46, 6, 8, 11, 21
46, 6, 8, 12, 20
46, 6, 8, 13, 19
46, 6, 8, 14, 18
46, 6, 8, 15, 17
46, 6, 9, 10, 21
46, 6, 9, 11, 20
46, 6, 9, 12, 19
46, 6, 9, 13, 18
46, 6, 9, 14, 17
46, 6, 9, 15, 16
46, 6, 10, 11, 19
46, 6, 10, 12, 18
46, 6, 10, 13, 17
46, 6, 10, 14, 16
46, 6, 11, 12, 17
46, 6, 11, 13, 16
46, 6, 11, 14, 15
46, 6, 12, 13, 15
46, 7, 8, 9, 22
46, 7, 8, 10, 21
46, 7, 8, 11, 20
46, 7, 8, 12, 19
46, 7, 8, 13, 18
46, 7, 8, 14, 17
46, 7, 8, 15, 16
46, 7, 9, 10, 20
46, 7, 9, 11, 19
46, 7, 9, 12, 18
46, 7, 9, 13, 17
46, 7, 9, 14, 16
46, 7, 10, 11, 18
46, 7, 10, 12, 17
46, 7, 10, 13, 16
46, 7, 10, 14, 15
46, 7, 11, 12, 16
46, 7, 11, 13, 15
46, 7, 12, 13, 14
46, 8, 9, 10, 19
46, 8, 9, 11, 18
46, 8, 9, 12, 17
46, 8, 9, 13, 16
46, 8, 9, 14, 15
46, 8, 10, 11, 17
46, 8, 10, 12, 16
46, 8, 10, 13, 15
46, 8, 11, 12, 15
46, 8, 11, 13, 14
46, 9, 10, 11, 16
46, 9, 10, 12, 15
46, 9, 10, 13, 14
46, 9, 11, 12, 14
46, 10, 11, 12, 13
