score, v[0], v[1], v[2], v[3], v[4]
21, 1, 7, 8, 14, 15
21, 1, 7, 9, 10, 18
21, 1, 7, 9, 10, 19
21, 1, 7, 9, 11, 18
21, 1, 7, 9, 11, 19
21, 1, 7, 9, 12, 16
21, 1, 7, 9, 12, 17
21, 1, 7, 9, 13, 16
21, 1, 7, 9, 13, 17
21, 1, 7, 9, 14, 15
21, 1, 7, 10, 11, 16
21, 1, 7, 10, 11, 17
21, 1, 7, 10, 12, 14
21, 1, 7, 10, 12, 15
21, 1, 7, 10, 13, 14
21, 1, 7, 10, 13, 15
21, 1, 7, 11, 12, 14
21, 1, 7, 11, 12, 15
21, 1, 7, 11, 13, 14
21, 1, 7, 11, 13, 15
21, 1, 8, 9, 10, 16
21, 1, 8, 9, 10, 17
21, 1, 8, 9, 11, 16
21, 1, 8, 9, 11, 17
21, 1, 8, 9, 12, 14
21, 1, 8, 9, 12, 15
21, 1, 8, 9, 13, 14
21, 1, 8, 9, 13, 15
21, 1, 8, 10, 11, 14
21, 1, 8, 10, 11, 15
21, 1, 8, 10, 12, 13
21, 1, 8, 11, 12, 13
21, 1, 9, 10, 11, 14
21, 1, 9, 10, 11, 15
21, 1, 9, 10, 12, 13
21, 1, 9, 11, 12, 13
21, 2, 3, 4, 5, 30
21, 2, 3, 4, 5, 31
21, 2, 3, 4, 6, 28
21, 2, 3, 4, 6, 29
21, 2, 3, 4, 7, 28
21, 2, 3, 4, 7, 29
21, 2, 3, 4, 8, 26
21, 2, 3, 4, 8, 27
21, 2, 3, 4, 9, 26
21, 2, 3, 4, 9, 27
21, 2, 3, 4, 10, 24
21, 2, 3, 4, 10, 25
21, 2, 3, 4, 11, 24
21, 2, 3, 4, 11, 25
21, 2, 3, 4, 12, 22
21, 2, 3, 4, 12, 23
21, 2, 3, 4, 13, 22
21, 2, 3, 4, 13, 23
21, 2, 3, 4, 14, 20
21, 2, 3, 4, 14, 21
21, 2, 3, 4, 15, 20
21, 2, 3, 4, 15, 21
21, 2, 3, 4, 16, 18
21, 2, 3, 4, 16, 19
21, 2, 3, 4, 17, 18
21, 2, 3, 4, 17, 19
21, 2, 3, 5, 6, 28
21, 2, 3, 5, 6, 29
21, 2, 3, 5, 7, 28
21, 2, 3, 5, 7, 29
21, 2, 3, 5, 8, 26
21, 2, 3, 5, 8, 27
21, 2, 3, 5, 9, 26
21, 2, 3, 5, 9, 27
21, 2, 3, 5, 10, 24
21, 2, 3, 5, 10, 25
21, 2, 3, 5, 11, 24
21, 2, 3, 5, 11, 25
21, 2, 3, 5, 12, 22
21, 2, 3, 5, 12, 23
21, 2, 3, 5, 13, 22
21, 2, 3, 5, 13, 23
21, 2, 3, 5, 14, 20
21, 2, 3, 5, 14, 21
21, 2, 3, 5, 15, 20
21, 2, 3, 5, 15, 21
21, 2, 3, 5, 16, 18
21, 2, 3, 5, 16, 19
21, 2, 3, 5, 17, 18
21, 2, 3, 5, 17, 19
21, 2, 3, 6, 7, 26
21, 2, 3, 6, 7, 27
21, 2, 3, 6, 8, 24
21, 2, 3, 6, 8, 25
21, 2, 3, 6, 9, 24
21, 2, 3, 6, 9, 25
21, 2, 3, 6, 10, 22
21, 2, 3, 6, 10, 23
21, 2, 3, 6, 11, 22
21, 2, 3, 6, 11, 23
21, 2, 3, 6, 12, 20
21, 2, 3, 6, 12, 21
21, 2, 3, 6, 13, 20
21, 2, 3, 6, 13, 21
21, 2, 3, 6, 14, 18
21, 2, 3, 6, 14, 19
21, 2, 3, 6, 15, 18
21, 2, 3, 6, 15, 19
21, 2, 3, 6, 16, 17
21, 2, 3, 7, 8, 24
21, 2, 3, 7, 8, 25
21, 2, 3, 7, 9, 24
21, 2, 3, 7, 9, 25
21, 2, 3, 7, 10, 22
21, 2, 3, 7, 10, 23
21, 2, 3, 7, 11, 22
21, 2, 3, 7, 11, 23
21, 2, 3, 7, 12, 20
21, 2, 3, 7, 12, 21
21, 2, 3, 7, 13, 20
21, 2, 3, 7, 13, 21
21, 2, 3, 7, 14, 18
21, 2, 3, 7, 14, 19
21, 2, 3, 7, 15, 18
21, 2, 3, 7, 15, 19
21, 2, 3, 7, 16, 17
21, 2, 3, 8, 9, 22
21, 2, 3, 8, 9, 23
21, 2, 3, 8, 10, 20
21, 2, 3, 8, 10, 21
21, 2, 3, 8, 11, 20
21, 2, 3, 8, 11, 21
21, 2, 3, 8, 12, 18
21, 2, 3, 8, 12, 19
21, 2, 3, 8, 13, 18
21, 2, 3, 8, 13, 19
21, 2, 3, 8, 14, 16
21, 2, 3, 8, 14, 17
21, 2, 3, 8, 15, 16
21, 2, 3, 8, 15, 17
21, 2, 3, 9, 10, 20
21, 2, 3, 9, 10, 21
21, 2, 3, 9, 11, 20
21, 2, 3, 9, 11, 21
21, 2, 3, 9, 12, 18
21, 2, 3, 9, 12, 19
21, 2, 3, 9, 13, 18
21, 2, 3, 9, 13, 19
21, 2, 3, 9, 14, 16
21, 2, 3, 9, 14, 17
21, 2, 3, 9, 15, 16
21, 2, 3, 9, 15, 17
21, 2, 3, 10, 11, 18
21, 2, 3, 10, 11, 19
21, 2, 3, 10, 12, 16
21, 2, 3, 10, 12, 17
21, 2, 3, 10, 13, 16
21, 2, 3, 10, 13, 17
21, 2, 3, 10, 14, 15
21, 2, 3, 11, 12, 16
21, 2, 3, 11, 12, 17
21, 2, 3, 11, 13, 16
21, 2, 3, 11, 13, 17
21, 2, 3, 11, 14, 15
21, 2, 3, 12, 13, 14
21, 2, 3, 12, 13, 15
21, 2, 4, 5, 6, 26
21, 2, 4, 5, 6, 27
21, 2, 4, 5, 7, 26
21, 2, 4, 5, 7, 27
21, 2, 4, 5, 8, 24
21, 2, 4, 5, 8, 25
21, 2, 4, 5, 9, 24
21, 2, 4, 5, 9, 25
21, 2, 4, 5, 10, 22
21, 2, 4, 5, 10, 23
21, 2, 4, 5, 11, 22
21, 2, 4, 5, 11, 23
21, 2, 4, 5, 12, 20
21, 2, 4, 5, 12, 21
21, 2, 4, 5, 13, 20
21, 2, 4, 5, 13, 21
21, 2, 4, 5, 14, 18
21, 2, 4, 5, 14, 19
21, 2, 4, 5, 15, 18
21, 2, 4, 5, 15, 19
21, 2, 4, 5, 16, 17
21, 2, 4, 6, 7, 24
21, 2, 4, 6, 7, 25
21, 2, 4, 6, 8, 22
21, 2, 4, 6, 8, 23
21, 2, 4, 6, 9, 22
21, 2, 4, 6, 9, 23
21, 2, 4, 6, 10, 20
21, 2, 4, 6, 10, 21
21, 2, 4, 6, 11, 20
21, 2, 4, 6, 11, 21
21, 2, 4, 6, 12, 18
21, 2, 4, 6, 12, 19
21, 2, 4, 6, 13, 18
21, 2, 4, 6, 13, 19
21, 2, 4, 6, 14, 16
21, 2, 4, 6, 14, 17
21, 2, 4, 6, 15, 16
21, 2, 4, 6, 15, 17
21, 2, 4, 7, 8, 22
21, 2, 4, 7, 8, 23
21, 2, 4, 7, 9, 22
21, 2, 4, 7, 9, 23
21, 2, 4, 7, 10, 20
21, 2, 4, 7, 10, 21
21, 2, 4, 7, 11, 20
21, 2, 4, 7, 11, 21
21, 2, 4, 7, 12, 18
21, 2, 4, 7, 12, 19
21, 2, 4, 7, 13, 18
21, 2, 4, 7, 13, 19
21, 2, 4, 7, 14, 16
21, 2, 4, 7, 14, 17
21, 2, 4, 7, 15, 16
21, 2, 4, 7, 15, 17
21, 2, 4, 8, 9, 20
21, 2, 4, 8, 9, 21
21, 2, 4, 8, 10, 18
21, 2, 4, 8, 10, 19
21, 2, 4, 8, 11, 18
21, 2, 4, 8, 11, 19
21, 2, 4, 8, 12, 16
21, 2, 4, 8, 12, 17
21, 2, 4, 8, 13, 16
21, 2, 4, 8, 13, 17
21, 2, 4, 8, 14, 15
21, 2, 4, 9, 10, 18
21, 2, 4, 9, 10, 19
21, 2, 4, 9, 11, 18
21, 2, 4, 9, 11, 19
21, 2, 4, 9, 12, 16
21, 2, 4, 9, 12, 17
21, 2, 4, 9, 13, 16
21, 2, 4, 9, 13, 17
21, 2, 4, 9, 14, 15
21, 2, 4, 10, 11, 16
21, 2, 4, 10, 11, 17
21, 2, 4, 10, 12, 14
21, 2, 4, 10, 12, 15
21, 2, 4, 10, 13, 14
21, 2, 4, 10, 13, 15
21, 2, 4, 11, 12, 14
21, 2, 4, 11, 12, 15
21, 2, 4, 11, 13, 14
21, 2, 4, 11, 13, 15
21, 2, 5, 6, 7, 24
21, 2, 5, 6, 7, 25
21, 2, 5, 6, 8, 22
21, 2, 5, 6, 8, 23
21, 2, 5, 6, 9, 22
21, 2, 5, 6, 9, 23
21, 2, 5, 6, 10, 20
21, 2, 5, 6, 10, 21
21, 2, 5, 6, 11, 20
21, 2, 5, 6, 11, 21
21, 2, 5, 6, 12, 18
21, 2, 5, 6, 12, 19
21, 2, 5, 6, 13, 18
21, 2, 5, 6, 13, 19
21, 2, 5, 6, 14, 16
21, 2, 5, 6, 14, 17
21, 2, 5, 6, 15, 16
21, 2, 5, 6, 15, 17
21, 2, 5, 7, 8, 22
21, 2, 5, 7, 8, 23
21, 2, 5, 7, 9, 22
21, 2, 5, 7, 9, 23
21, 2, 5, 7, 10, 20
21, 2, 5, 7, 10, 21
21, 2, 5, 7, 11, 20
21, 2, 5, 7, 11, 21
21, 2, 5, 7, 12, 18
21, 2, 5, 7, 12, 19
21, 2, 5, 7, 13, 18
21, 2, 5, 7, 13, 19
21, 2, 5, 7, 14, 16
21, 2, 5, 7, 14, 17
21, 2, 5, 7, 15, 16
21, 2, 5, 7, 15, 17
21, 2, 5, 8, 9, 20
21, 2, 5, 8, 9, 21
21, 2, 5, 8, 10, 18
21, 2, 5, 8, 10, 19
21, 2, 5, 8, 11, 18
21, 2, 5, 8, 11, 19
21, 2, 5, 8, 12, 16
21, 2, 5, 8, 12, 17
21, 2, 5, 8, 13, 16
21, 2, 5, 8, 13, 17
21, 2, 5, 8, 14, 15
21, 2, 5, 9, 10, 18
21, 2, 5, 9, 10, 19
21, 2, 5, 9, 11, 18
21, 2, 5, 9, 11, 19
21, 2, 5, 9, 12, 16
21, 2, 5, 9, 12, 17
21, 2, 5, 9, 13, 16
21, 2, 5, 9, 13, 17
21, 2, 5, 9, 14, 15
21, 2, 5, 10, 11, 16
21, 2, 5, 10, 11, 17
21, 2, 5, 10, 12, 14
21, 2, 5, 10, 12, 15
21, 2, 5, 10, 13, 14
21, 2, 5, 10, 13, 15
21, 2, 5, 11, 12, 14
21, 2, 5, 11, 12, 15
21, 2, 5, 11, 13, 14
21, 2, 5, 11, 13, 15
21, 2, 6, 7, 8, 20
21, 2, 6, 7, 8, 21
21, 2, 6, 7, 9, 20
21, 2, 6, 7, 9, 21
21, 2, 6, 7, 10, 18
21, 2, 6, 7, 10, 19
21, 2, 6, 7, 11, 18
21, 2, 6, 7, 11, 19
21, 2, 6, 7, 12, 16
21, 2, 6, 7, 12, 17
21, 2, 6, 7, 13, 16
21, 2, 6, 7, 13, 17
21, 2, 6, 7, 14, 15
21, 2, 6, 8, 9, 18
21, 2, 6, 8, 9, 19
21, 2, 6, 8, 10, 16
21, 2, 6, 8, 10, 17
21, 2, 6, 8, 11, 16
21, 2, 6, 8, 11, 17
21, 2, 6, 8, 12, 14
21, 2, 6, 8, 12, 15
21, 2, 6, 8, 13, 14
21, 2, 6, 8, 13, 15
21, 2, 6, 9, 10, 16
21, 2, 6, 9, 10, 17
21, 2, 6, 9, 11, 16
21, 2, 6, 9, 11, 17
21, 2, 6, 9, 12, 14
21, 2, 6, 9, 12, 15
21, 2, 6, 9, 13, 14
21, 2, 6, 9, 13, 15
21, 2, 6, 10, 11, 14
21, 2, 6, 10, 11, 15
21, 2, 6, 10, 12, 13
21, 2, 6, 11, 12, 13
21, 2, 7, 8, 9, 18
21, 2, 7, 8, 9, 19
21, 2, 7, 8, 10, 16
21, 2, 7, 8, 10, 17
21, 2, 7, 8, 11, 16
21, 2, 7, 8, 11, 17
21, 2, 7, 8, 12, 14
21, 2, 7, 8, 12, 15
21, 2, 7, 8, 13, 14
21, 2, 7, 8, 13, 15
21, 2, 7, 9, 10, 16
21, 2, 7, 9, 10, 17
21, 2, 7, 9, 11, 16
21, 2, 7, 9, 11, 17
21, 2, 7, 9, 12, 14
21, 2, 7, 9, 12, 15
21, 2, 7, 9, 13, 14
21, 2, 7, 9, 13, 15
21, 2, 7, 10, 11, 14
21, 2, 7, 10, 11, 15
21, 2, 7, 10, 12, 13
21, 2, 7, 11, 12, 13
21, 2, 8, 9, 10, 14
21, 2, 8, 9, 10, 15
21, 2, 8, 9, 11, 14
21, 2, 8, 9, 11, 15
21, 2, 8, 9, 12, 13
21, 2, 8, 10, 11, 12
21, 2, 8, 10, 11, 13
21, 2, 9, 10, 11, 12
21, 2, 9, 10, 11, 13
21, 3, 4, 5, 6, 26
21, 3, 4, 5, 6, 27
21, 3, 4, 5, 7, 26
21, 3, 4, 5, 7, 27
21, 3, 4, 5, 8, 24
21, 3, 4, 5, 8, 25
21, 3, 4, 5, 9, 24
21, 3, 4, 5, 9, 25
21, 3, 4, 5, 10, 22
21, 3, 4, 5, 10, 23
21, 3, 4, 5, 11, 22
21, 3, 4, 5, 11, 23
21, 3, 4, 5, 12, 20
21, 3, 4, 5, 12, 21
21, 3, 4, 5, 13, 20
21, 3, 4, 5, 13, 21
21, 3, 4, 5, 14, 18
21, 3, 4, 5, 14, 19
21, 3, 4, 5, 15, 18
21, 3, 4, 5, 15, 19
21, 3, 4, 5, 16, 17
21, 3, 4, 6, 7, 24
21, 3, 4, 6, 7, 25
21, 3, 4, 6, 8, 22
21, 3, 4, 6, 8, 23
21, 3, 4, 6, 9, 22
21, 3, 4, 6, 9, 23
21, 3, 4, 6, 10, 20
21, 3, 4, 6, 10, 21
21, 3, 4, 6, 11, 20
21, 3, 4, 6, 11, 21
21, 3, 4, 6, 12, 18
21, 3, 4, 6, 12, 19
21, 3, 4, 6, 13, 18
21, 3, 4, 6, 13, 19
21, 3, 4, 6, 14, 16
21, 3, 4, 6, 14, 17
21, 3, 4, 6, 15, 16
21, 3, 4, 6, 15, 17
21, 3, 4, 7, 8, 22
21, 3, 4, 7, 8, 23
21, 3, 4, 7, 9, 22
21, 3, 4, 7, 9, 23
21, 3, 4, 7, 10, 20
21, 3, 4, 7, 10, 21
21, 3, 4, 7, 11, 20
21, 3, 4, 7, 11, 21
21, 3, 4, 7, 12, 18
21, 3, 4, 7, 12, 19
21, 3, 4, 7, 13, 18
21, 3, 4, 7, 13, 19
21, 3, 4, 7, 14, 16
21, 3, 4, 7, 14, 17
21, 3, 4, 7, 15, 16
21, 3, 4, 7, 15, 17
21, 3, 4, 8, 9, 20
21, 3, 4, 8, 9, 21
21, 3, 4, 8, 10, 18
21, 3, 4, 8, 10, 19
21, 3, 4, 8, 11, 18
21, 3, 4, 8, 11, 19
21, 3, 4, 8, 12, 16
21, 3, 4, 8, 12, 17
21, 3, 4, 8, 13, 16
21, 3, 4, 8, 13, 17
21, 3, 4, 8, 14, 15
21, 3, 4, 9, 10, 18
21, 3, 4, 9, 10, 19
21, 3, 4, 9, 11, 18
21, 3, 4, 9, 11, 19
21, 3, 4, 9, 12, 16
21, 3, 4, 9, 12, 17
21, 3, 4, 9, 13, 16
21, 3, 4, 9, 13, 17
21, 3, 4, 9, 14, 15
21, 3, 4, 10, 11, 16
21, 3, 4, 10, 11, 17
21, 3, 4, 10, 12, 14
21, 3, 4, 10, 12, 15
21, 3, 4, 10, 13, 14
21, 3, 4, 10, 13, 15
21, 3, 4, 11, 12, 14
21, 3, 4, 11, 12, 15
21, 3, 4, 11, 13, 14
21, 3, 4, 11, 13, 15
21, 3, 5, 6, 7, 24
21, 3, 5, 6, 7, 25
21, 3, 5, 6, 8, 22
21, 3, 5, 6, 8, 23
21, 3, 5, 6, 9, 22
21, 3, 5, 6, 9, 23
21, 3, 5, 6, 10, 20
21, 3, 5, 6, 10, 21
21, 3, 5, 6, 11, 20
21, 3, 5, 6, 11, 21
21, 3, 5, 6, 12, 18
21, 3, 5, 6, 12, 19
21, 3, 5, 6, 13, 18
21, 3, 5, 6, 13, 19
21, 3, 5, 6, 14, 16
21, 3, 5, 6, 14, 17
21, 3, 5, 6, 15, 16
21, 3, 5, 6, 15, 17
21, 3, 5, 7, 8, 22
21, 3, 5, 7, 8, 23
21, 3, 5, 7, 9, 22
21, 3, 5, 7, 9, 23
21, 3, 5, 7, 10, 20
21, 3, 5, 7, 10, 21
21, 3, 5, 7, 11, 20
21, 3, 5, 7, 11, 21
21, 3, 5, 7, 12, 18
21, 3, 5, 7, 12, 19
21, 3, 5, 7, 13, 18
21, 3, 5, 7, 13, 19
21, 3, 5, 7, 14, 16
21, 3, 5, 7, 14, 17
21, 3, 5, 7, 15, 16
21, 3, 5, 7, 15, 17
21, 3, 5, 8, 9, 20
21, 3, 5, 8, 9, 21
21, 3, 5, 8, 10, 18
21, 3, 5, 8, 10, 19
21, 3, 5, 8, 11, 18
21, 3, 5, 8, 11, 19
21, 3, 5, 8, 12, 16
21, 3, 5, 8, 12, 17
21, 3, 5, 8, 13, 16
21, 3, 5, 8, 13, 17
21, 3, 5, 8, 14, 15
21, 3, 5, 9, 10, 18
21, 3, 5, 9, 10, 19
21, 3, 5, 9, 11, 18
21, 3, 5, 9, 11, 19
21, 3, 5, 9, 12, 16
21, 3, 5, 9, 12, 17
21, 3, 5, 9, 13, 16
21, 3, 5, 9, 13, 17
21, 3, 5, 9, 14, 15
21, 3, 5, 10, 11, 16
21, 3, 5, 10, 11, 17
21, 3, 5, 10, 12, 14
21, 3, 5, 10, 12, 15
21, 3, 5, 10, 13, 14
21, 3, 5, 10, 13, 15
21, 3, 5, 11, 12, 14
21, 3, 5, 11, 12, 15
21, 3, 5, 11, 13, 14
21, 3, 5, 11, 13, 15
21, 3, 6, 7, 8, 20
21, 3, 6, 7, 8, 21
21, 3, 6, 7, 9, 20
21, 3, 6, 7, 9, 21
21, 3, 6, 7, 10, 18
21, 3, 6, 7, 10, 19
21, 3, 6, 7, 11, 18
21, 3, 6, 7, 11, 19
21, 3, 6, 7, 12, 16
21, 3, 6, 7, 12, 17
21, 3, 6, 7, 13, 16
21, 3, 6, 7, 13, 17
21, 3, 6, 7, 14, 15
21, 3, 6, 8, 9, 18
21, 3, 6, 8, 9, 19
21, 3, 6, 8, 10, 16
21, 3, 6, 8, 10, 17
21, 3, 6, 8, 11, 16
21, 3, 6, 8, 11, 17
21, 3, 6, 8, 12, 14
21, 3, 6, 8, 12, 15
21, 3, 6, 8, 13, 14
21, 3, 6, 8, 13, 15
21, 3, 6, 9, 10, 16
21, 3, 6, 9, 10, 17
21, 3, 6, 9, 11, 16
21, 3, 6, 9, 11, 17
21, 3, 6, 9, 12, 14
21, 3, 6, 9, 12, 15
21, 3, 6, 9, 13, 14
21, 3, 6, 9, 13, 15
21, 3, 6, 10, 11, 14
21, 3, 6, 10, 11, 15
21, 3, 6, 10, 12, 13
21, 3, 6, 11, 12, 13
21, 3, 7, 8, 9, 18
21, 3, 7, 8, 9, 19
21, 3, 7, 8, 10, 16
21, 3, 7, 8, 10, 17
21, 3, 7, 8, 11, 16
21, 3, 7, 8, 11, 17
21, 3, 7, 8, 12, 14
21, 3, 7, 8, 12, 15
21, 3, 7, 8, 13, 14
21, 3, 7, 8, 13, 15
21, 3, 7, 9, 10, 16
21, 3, 7, 9, 10, 17
21, 3, 7, 9, 11, 16
21, 3, 7, 9, 11, 17
21, 3, 7, 9, 12, 14
21, 3, 7, 9, 12, 15
21, 3, 7, 9, 13, 14
21, 3, 7, 9, 13, 15
21, 3, 7, 10, 11, 14
21, 3, 7, 10, 11, 15
21, 3, 7, 10, 12, 13
21, 3, 7, 11, 12, 13
21, 3, 8, 9, 10, 14
21, 3, 8, 9, 10, 15
21, 3, 8, 9, 11, 14
21, 3, 8, 9, 11, 15
21, 3, 8, 9, 12, 13
21, 3, 8, 10, 11, 12
21, 3, 8, 10, 11, 13
21, 3, 9, 10, 11, 12
21, 3, 9, 10, 11, 13
21, 4, 5, 6, 7, 22
21, 4, 5, 6, 7, 23
21, 4, 5, 6, 8, 20
21, 4, 5, 6, 8, 21
21, 4, 5, 6, 9, 20
21, 4, 5, 6, 9, 21
21, 4, 5, 6, 10, 18
21, 4, 5, 6, 10, 19
21, 4, 5, 6, 11, 18
21, 4, 5, 6, 11, 19
21, 4, 5, 6, 12, 16
21, 4, 5, 6, 12, 17
21, 4, 5, 6, 13, 16
21, 4, 5, 6, 13, 17
21, 4, 5, 6, 14, 15
21, 4, 5, 7, 8, 20
21, 4, 5, 7, 8, 21
21, 4, 5, 7, 9, 20
21, 4, 5, 7, 9, 21
21, 4, 5, 7, 10, 18
21, 4, 5, 7, 10, 19
21, 4, 5, 7, 11, 18
21, 4, 5, 7, 11, 19
21, 4, 5, 7, 12, 16
21, 4, 5, 7, 12, 17
21, 4, 5, 7, 13, 16
21, 4, 5, 7, 13, 17
21, 4, 5, 7, 14, 15
21, 4, 5, 8, 9, 18
21, 4, 5, 8, 9, 19
21, 4, 5, 8, 10, 16
21, 4, 5, 8, 10, 17
21, 4, 5, 8, 11, 16
21, 4, 5, 8, 11, 17
21, 4, 5, 8, 12, 14
21, 4, 5, 8, 12, 15
21, 4, 5, 8, 13, 14
21, 4, 5, 8, 13, 15
21, 4, 5, 9, 10, 16
21, 4, 5, 9, 10, 17
21, 4, 5, 9, 11, 16
21, 4, 5, 9, 11, 17
21, 4, 5, 9, 12, 14
21, 4, 5, 9, 12, 15
21, 4, 5, 9, 13, 14
21, 4, 5, 9, 13, 15
21, 4, 5, 10, 11, 14
21, 4, 5, 10, 11, 15
21, 4, 5, 10, 12, 13
21, 4, 5, 11, 12, 13
21, 4, 6, 7, 8, 18
21, 4, 6, 7, 8, 19
21, 4, 6, 7, 9, 18
21, 4, 6, 7, 9, 19
21, 4, 6, 7, 10, 16
21, 4, 6, 7, 10, 17
21, 4, 6, 7, 11, 16
21, 4, 6, 7, 11, 17
21, 4, 6, 7, 12, 14
21, 4, 6, 7, 12, 15
21, 4, 6, 7, 13, 14
21, 4, 6, 7, 13, 15
21, 4, 6, 8, 9, 16
21, 4, 6, 8, 9, 17
21, 4, 6, 8, 10, 14
21, 4, 6, 8, 10, 15
21, 4, 6, 8, 11, 14
21, 4, 6, 8, 11, 15
21, 4, 6, 8, 12, 13
21, 4, 6, 9, 10, 14
21, 4, 6, 9, 10, 15
21, 4, 6, 9, 11, 14
21, 4, 6, 9, 11, 15
21, 4, 6, 9, 12, 13
21, 4, 6, 10, 11, 12
21, 4, 6, 10, 11, 13
21, 4, 7, 8, 9, 16
21, 4, 7, 8, 9, 17
21, 4, 7, 8, 10, 14
21, 4, 7, 8, 10, 15
21, 4, 7, 8, 11, 14
21, 4, 7, 8, 11, 15
21, 4, 7, 8, 12, 13
21, 4, 7, 9, 10, 14
21, 4, 7, 9, 10, 15
21, 4, 7, 9, 11, 14
21, 4, 7, 9, 11, 15
21, 4, 7, 9, 12, 13
21, 4, 7, 10, 11, 12
21, 4, 7, 10, 11, 13
21, 4, 8, 9, 10, 12
21, 4, 8, 9, 10, 13
21, 4, 8, 9, 11, 12
21, 4, 8, 9, 11, 13
21, 5, 6, 7, 8, 18
21, 5, 6, 7, 8, 19
21, 5, 6, 7, 9, 18
21, 5, 6, 7, 9, 19
21, 5, 6, 7, 10, 16
21, 5, 6, 7, 10, 17
21, 5, 6, 7, 11, 16
21, 5, 6, 7, 11, 17
21, 5, 6, 7, 12, 14
21, 5, 6, 7, 12, 15
21, 5, 6, 7, 13, 14
21, 5, 6, 7, 13, 15
21, 5, 6, 8, 9, 16
21, 5, 6, 8, 9, 17
21, 5, 6, 8, 10, 14
21, 5, 6, 8, 10, 15
21, 5, 6, 8, 11, 14
21, 5, 6, 8, 11, 15
21, 5, 6, 8, 12, 13
21, 5, 6, 9, 10, 14
21, 5, 6, 9, 10, 15
21, 5, 6, 9, 11, 14
21, 5, 6, 9, 11, 15
21, 5, 6, 9, 12, 13
21, 5, 6, 10, 11, 12
21, 5, 6, 10, 11, 13
21, 5, 7, 8, 9, 16
21, 5, 7, 8, 9, 17
21, 5, 7, 8, 10, 14
21, 5, 7, 8, 10, 15
21, 5, 7, 8, 11, 14
21, 5, 7, 8, 11, 15
21, 5, 7, 8, 12, 13
21, 5, 7, 9, 10, 14
21, 5, 7, 9, 10, 15
21, 5, 7, 9, 11, 14
21, 5, 7, 9, 11, 15
21, 5, 7, 9, 12, 13
21, 5, 7, 10, 11, 12
21, 5, 7, 10, 11, 13
21, 5, 8, 9, 10, 12
21, 5, 8, 9, 10, 13
21, 5, 8, 9, 11, 12
21, 5, 8, 9, 11, 13
21, 6, 7, 8, 9, 14
21, 6, 7, 8, 9, 15
21, 6, 7, 8, 10, 12
21, 6, 7, 8, 10, 13
21, 6, 7, 8, 11, 12
21, 6, 7, 8, 11, 13
21, 6, 7, 9, 10, 12
21, 6, 7, 9, 10, 13
21, 6, 7, 9, 11, 12
21, 6, 7, 9, 11, 13
21, 6, 8, 9, 10, 11
21, 7, 8, 9, 10, 11
22, 0, 1, 2, 3, 40
22, 0, 1, 2, 3, 41
22, 0, 1, 2, 4, 38
22, 0, 1, 2, 4, 39
22, 0, 1, 2, 5, 38
22, 0, 1, 2, 5, 39
22, 0, 1, 2, 6, 36
22, 0, 1, 2, 6, 37
22, 0, 1, 2, 7, 36
22, 0, 1, 2, 7, 37
22, 0, 1, 2, 8, 34
22, 0, 1, 2, 8, 35
22, 0, 1, 2, 9, 34
22, 0, 1, 2, 9, 35
22, 0, 1, 2, 10, 32
22, 0, 1, 2, 10, 33
22, 0, 1, 2, 11, 32
22, 0, 1, 2, 11, 33
22, 0, 1, 2, 12, 30
22, 0, 1, 2, 12, 31
22, 0, 1, 2, 13, 30
22, 0, 1, 2, 13, 31
22, 0, 1, 2, 14, 28
22, 0, 1, 2, 14, 29
22, 0, 1, 2, 15, 28
22, 0, 1, 2, 15, 29
22, 0, 1, 2, 16, 26
22, 0, 1, 2, 16, 27
22, 0, 1, 2, 17, 26
22, 0, 1, 2, 17, 27
22, 0, 1, 2, 18, 24
22, 0, 1, 2, 18, 25
22, 0, 1, 2, 19, 24
22, 0, 1, 2, 19, 25
22, 0, 1, 2, 20, 22
22, 0, 1, 2, 20, 23
22, 0, 1, 2, 21, 22
22, 0, 1, 2, 21, 23
22, 0, 1, 3, 4, 38
22, 0, 1, 3, 4, 39
22, 0, 1, 3, 5, 38
22, 0, 1, 3, 5, 39
22, 0, 1, 3, 6, 36
22, 0, 1, 3, 6, 37
22, 0, 1, 3, 7, 36
22, 0, 1, 3, 7, 37
22, 0, 1, 3, 8, 34
22, 0, 1, 3, 8, 35
22, 0, 1, 3, 9, 34
22, 0, 1, 3, 9, 35
22, 0, 1, 3, 10, 32
22, 0, 1, 3, 10, 33
22, 0, 1, 3, 11, 32
22, 0, 1, 3, 11, 33
22, 0, 1, 3, 12, 30
22, 0, 1, 3, 12, 31
22, 0, 1, 3, 13, 30
22, 0, 1, 3, 13, 31
22, 0, 1, 3, 14, 28
22, 0, 1, 3, 14, 29
22, 0, 1, 3, 15, 28
22, 0, 1, 3, 15, 29
22, 0, 1, 3, 16, 26
22, 0, 1, 3, 16, 27
22, 0, 1, 3, 17, 26
22, 0, 1, 3, 17, 27
22, 0, 1, 3, 18, 24
22, 0, 1, 3, 18, 25
22, 0, 1, 3, 19, 24
22, 0, 1, 3, 19, 25
22, 0, 1, 3, 20, 22
22, 0, 1, 3, 20, 23
22, 0, 1, 3, 21, 22
22, 0, 1, 3, 21, 23
22, 0, 1, 4, 5, 36
22, 0, 1, 4, 5, 37
22, 0, 1, 4, 6, 34
22, 0, 1, 4, 6, 35
22, 0, 1, 4, 7, 34
22, 0, 1, 4, 7, 35
